code,order_type,orderid,market_price_of_send_order,market_time_of_send_order,send_order_price,send_order_time,receive_trade_price,receive_trade_time,lots,volScale,order_comment
SHFE.hc.2205,cover_order,1565570547,4421.000000,14:04:41.500,4422.000000,14:04:41.902,4421.000000,14:05:04.839,1.000000,10,code_coverOrder_onlyClose
SHFE.hc.2205,buy_order,1565570558,4424.000000,14:05:04.500,4421.000000,14:05:05.817,4420.000000,14:05:31.182,1.000000,10,code_buyOrder_marketMaking
SHFE.hc.2205,sell_order,1565570572,4423.000000,14:05:30.500,4421.000000,14:05:31.181,4423.000000,14:05:44.504,1.000000,10,code_sellOrder_onlyClose
SHFE.hc.2205,short_order,1565570594,4423.000000,14:06:11.500,4425.000000,14:06:11.858,4425.000000,14:06:37.857,1.000000,10,code_shortOrder_marketMaking
SHFE.hc.2205,cover_order,1565570609,4425.000000,14:06:37.500,4426.000000,14:06:37.855,4426.000000,14:06:50.747,1.000000,10,code_coverOrder_onlyClose
SHFE.hc.2205,buy_order,1565570636,4427.000000,14:07:25.000,4424.000000,14:07:25.424,4424.000000,14:07:33.511,1.000000,10,code_buyOrder_marketMaking
SHFE.hc.2205,sell_order,1565570642,4424.000000,14:07:33.000,4422.000000,14:07:33.510,4423.000000,14:07:42.194,1.000000,10,code_sellOrder_onlyClose
SHFE.hc.2205,short_order,1565570666,4423.000000,14:08:14.500,4425.000000,14:08:15.205,4425.000000,14:08:27.440,1.000000,10,code_shortOrder_marketMaking
SHFE.hc.2205,cover_order,1565570673,4424.000000,14:08:27.000,4426.000000,14:08:27.439,4425.000000,14:08:39.214,1.000000,10,code_coverOrder_onlyClose
SHFE.hc.2205,buy_order,1565570712,4427.000000,14:09:36.500,4425.000000,14:09:37.512,4425.000000,14:09:51.900,1.000000,10,code_buyOrder_marketMaking
SHFE.hc.2205,sell_order,1565570722,4425.000000,14:09:51.500,4423.000000,14:09:51.898,4424.000000,14:10:03.127,1.000000,10,code_sellOrder_onlyClose
