code,order_type,orderid,market_price_of_send_order,market_time_of_send_order,send_order_price,send_order_time,receive_trade_price,receive_trade_time,lots,volScale,order_comment
DCE.a.2203,buy_order,1565569408,5874.000000,13:33:13.500,5868.000000,13:33:14.771,5868.000000,13:33:52.259,1.000000,10,code_buyOrder_marketMaking
DCE.a.2203,sell_order,1565569433,5870.000000,13:33:52.000,5868.000000,13:33:52.257,5869.000000,13:34:15.069,1.000000,10,code_sellOrder_onlyClose
DCE.a.2203,short_order,1565569544,5873.000000,13:36:41.500,5879.000000,13:36:42.084,5880.000000,13:37:33.090,1.000000,10,code_shortOrder_marketMaking
DCE.a.2203,cover_order,1565569574,5880.000000,13:37:32.500,5882.000000,13:37:33.089,5881.000000,13:38:05.357,1.000000,10,code_coverOrder_onlyClose
