code,order_type,orderid,market_price_of_send_order,market_time_of_send_order,send_order_price,send_order_time,receive_trade_price,receive_trade_time,lots,volScale,order_comment
DCE.p.2205,buy_order,1565566161,8426.000000,10:30:01.500,8412.000000,10:30:08.245,8412.000000,10:30:12.910,1.000000,10,code_buyOrder_marketMaking
DCE.p.2205,sell_order,1565566233,8390.000000,10:30:50.500,8388.000000,10:30:52.657,8390.000000,10:31:04.637,1.000000,10,code_sellOrder_reSend
DCE.p.2205,short_order,1565569291,8304.000000,13:30:19.000,8318.000000,13:30:26.441,8318.000000,13:31:15.204,1.000000,10,code_shortOrder_marketMaking
DCE.p.2205,cover_order,1565569327,8318.000000,13:31:14.500,8320.000000,13:31:15.203,8318.000000,13:31:44.064,1.000000,10,code_coverOrder_onlyClose
